"npp","stratumID","scen","topo","lai","height","plantc","cpool","swe","precip","trans","evap","sat_deficit","rz_storage","tmax","tmin","aspect","slope","elev","winter_tavg","spring_tavg","summer_tavg","fall_tavg","peak_swe","swe_precip_ratio"
0.00105139178082192,"36815011","1","U",2.35019962465753,22.4754197561644,5.92208463561644,1.6270414739726,0.00730817260273971,0.00292143835616439,0.00139250136986301,0.000406016438356164,2.62005615616438,0.353217542465753,13.5196589041096,-4.73768762739726,299.82176681108,15.0855203795585,1956.2,-2.05749433057851,1.47480109836066,11.667590147541,3.0335866557377,0.157108,0.147335943544417
0.00138726849315068,"36815011","2","U",2.31070175616438,15.4797967287671,9.0709086739726,2.44756144383562,0.00742131232876712,0.00292143835616439,0.00134032876712329,0.000414131506849315,2.38143017260274,0.342379084931507,13.5196589041096,-4.73768762739726,299.82176681108,15.0855203795585,1956.2,-2.05749433057851,1.47480109836066,11.667590147541,3.0335866557377,0.157122,0.147349072749865
0.00168435890410959,"36815011","3","U",2.41410691780822,27.5301661780822,10.2307911863014,2.72579041643836,0.00739514246575341,0.00292143835616439,0.000945260273972604,0.000428517808219178,2.79160690684932,0.382085252054795,13.5196589041096,-4.73768762739726,299.82176681108,15.0855203795585,1956.2,-2.05749433057851,1.47480109836066,11.667590147541,3.0335866557377,0.156589,0.146849225142429
0.00137776164383562,"36815011","4","U",1.95912555890411,20.0730658465753,7.16442012328767,2.06042178082192,0.00736261095890413,0.00292143835616439,0.00117189315068493,0.000375213698630137,2.74316112876712,0.328367375342466,13.5196589041096,-4.73768762739726,299.82176681108,15.0855203795585,1956.2,-2.05749433057851,1.47480109836066,11.667590147541,3.0335866557377,0.158296,0.148450050406771
0.000996495890410959,"36815011","5","U",2.27236630136986,32.0620204438356,7.21057720821918,2.04975224383562,0.00741828219178082,0.00292143835616439,0.00130767671232877,0.000409024657534247,2.22442350410959,0.341130852054794,13.5196589041096,-4.73768762739726,299.82176681108,15.0855203795585,1956.2,-2.05749433057851,1.47480109836066,11.667590147541,3.0335866557377,0.157153,0.14737814456193
0.00119651232876712,"37679011","1","M",2.71029264109589,23.9395300520548,6.99459585479452,1.91825462739726,0.00615623835616438,0.00284765753424657,0.00153245753424657,0.0004404,2.38074557808219,0.398736928767123,13.6750194273973,-4.87792153972603,313.30672958994,7.87862804928492,1937.6,-1.98446753719008,1.56599737704918,11.6733922377049,3.06955467213115,0.146511,0.140957961121614
0.00148021643835616,"37679011","2","M",2.57176800547945,15.9611472520548,9.76394076438356,2.68333818630137,0.00617007397260275,0.00284765753424657,0.0014572301369863,0.000436769863013699,2.16320145205479,0.380232646575342,13.6750194273973,-4.87792153972603,313.30672958994,7.87862804928492,1937.6,-1.98446753719008,1.56599737704918,11.6733922377049,3.06955467213115,0.146774,0.141210992933389
0.00191611232876712,"37679011","3","M",2.88739101369863,29.4537228520548,11.9260729013699,3.12028802191781,0.0061262301369863,0.00284765753424657,0.00116471232876712,0.000473068493150685,2.33506695616438,0.43795897260274,13.6750194273973,-4.87792153972603,313.30672958994,7.87862804928492,1937.6,-1.98446753719008,1.56599737704918,11.6733922377049,3.06955467213115,0.145856,0.140327786837535
0.00132136164383562,"37679011","4","M",2.6359205890411,22.4933150438356,9.51292368493151,2.77988523013699,0.00616097260273973,0.00284765753424657,0.00143907671232877,0.000444213698630137,2.36144860273973,0.391741065753425,13.6750194273973,-4.87792153972603,313.30672958994,7.87862804928492,1937.6,-1.98446753719008,1.56599737704918,11.6733922377049,3.06955467213115,0.146548,0.140993558752929
0.00111351780821918,"37679011","5","M",2.60434726849315,34.4327431013699,8.53038616712329,2.37935485753425,0.00640411232876713,0.00284765753424657,0.00143711232876712,0.000442616438356165,2.06507306849315,0.374930498630137,13.6750194273973,-4.87792153972603,313.30672958994,7.87862804928492,1937.6,-1.98446753719008,1.56599737704918,11.6733922377049,3.06955467213115,0.146481,0.140929098177305
0.00120277534246575,"38569011","1","R",2.94523616712329,25.5078992246575,7.93982388767123,2.1651130109589,0.00603775616438357,0.00283654794520548,0.0016562602739726,0.00046832602739726,2.20634888219178,0.422252526027397,13.6984070328767,-4.89903198082192,287.386462712899,3.26923988323696,1934.8,-1.97347425619835,1.57972585245902,11.6742656967213,3.07496924590164,0.144824,0.139880618927116
0.00176039452054795,"38569011","2","R",2.87672451506849,16.7494541123288,11.0508320931507,3.00002756712329,0.00604406027397259,0.00283654794520548,0.00161496438356164,0.000469227397260274,1.97364494794521,0.399116136986301,13.6984070328767,-4.89903198082192,287.386462712899,3.26923988323696,1934.8,-1.97347425619835,1.57972585245902,11.6742656967213,3.07496924590164,0.144967,0.140018737805938
0.00154075342465753,"38569011","3","R",3.22012136164384,30.8803022328767,13.5457548684931,3.68928706575342,0.00598205753424658,0.00283654794520548,0.00136650136986301,0.000505479452054795,1.98824201369863,0.505519109589041,13.6984070328767,-4.89903198082192,287.386462712899,3.26923988323696,1934.8,-1.97347425619835,1.57972585245902,11.6742656967213,3.07496924590164,0.143966,0.139051905654181
0.0015257397260274,"38569011","4","R",3.09914175342466,24.6890734876712,11.5243463315068,3.17314121369863,0.00600491780821918,0.00283654794520548,0.00166702739726028,0.000492953424657534,2.07678833150685,0.430344249315068,13.6984070328767,-4.89903198082192,287.386462712899,3.26923988323696,1934.8,-1.97347425619835,1.57972585245902,11.6742656967213,3.07496924590164,0.144323,0.139396719918094
