"npp","stratumID","scen","topo","lai","height","plantc","cpool","swe","precip","trans","evap","sat_deficit","rz_storage","tmax","tmin","aspect","slope","elev","winter_tavg","spring_tavg","summer_tavg","fall_tavg","peak_swe","swe_precip_ratio"
0.00108510136986301,"36815011","6","U",2.35385503835616,22.476622430137,5.95817900547945,1.63488260821918,0.001042,0.00292143835616439,0.0015595397260274,0.000360654794520548,2.63380753972603,0.346887942465753,15.5196589041096,-2.73768762739726,299.82176681108,15.0855203795585,1956.2,-0.0574943305785123,3.47480109836066,13.667590147541,5.03358665573771,0.07151,0.067062105830774
0.00141013698630137,"36815011","7","U",2.31386013424658,15.4803826465753,9.10197274246575,2.45204534246575,0.00111324383561644,0.00292143835616439,0.00150504383561644,0.000368920547945206,2.39428363287671,0.336527621917808,15.5196589041096,-2.73768762739726,299.82176681108,15.0855203795585,1956.2,-0.0574943305785123,3.47480109836066,13.667590147541,5.03358665573771,0.071953,0.0674775514031839
0.00166603287671233,"36815011","8","U",2.41934309041096,27.5321751561644,10.2944331917808,2.73195091780822,0.0011103095890411,0.00292143835616439,0.0010266904109589,0.00038507397260274,2.79530393150685,0.37469658630137,15.5196589041096,-2.73768762739726,299.82176681108,15.0855203795585,1956.2,-0.0574943305785123,3.47480109836066,13.667590147541,5.03358665573771,0.071865,0.0673950249689354
0.0014139698630137,"36815011","9","U",1.96220080273973,20.0738867643836,7.20167930136986,2.06512520547945,0.00105246027397261,0.00292143835616439,0.00130422191780822,0.00032978904109589,2.754252,0.321529915068493,15.5196589041096,-2.73768762739726,299.82176681108,15.0855203795585,1956.2,-0.0574943305785123,3.47480109836066,13.667590147541,5.03358665573771,0.071774,0.0673096851335194
0.00101888767123288,"36815011","10","U",2.27506540273973,32.0628040712329,7.23343192876712,2.05414489315068,0.0011153397260274,0.00292143835616439,0.00149478356164384,0.000364767123287671,2.23741739726027,0.335172035616438,15.5196589041096,-2.73768762739726,299.82176681108,15.0855203795585,1956.2,-0.0574943305785123,3.47480109836066,13.667590147541,5.03358665573771,0.071964,0.0674878672074649
0.00123731232876712,"37679011","6","M",2.71313293972603,23.9403099863014,7.02375410410959,1.92660109041096,0.000945761643835619,0.00284765753424657,0.00175905479452055,0.000396509589041096,2.4045084109589,0.3927478,15.6750194273973,-2.87792153972603,313.30672958994,7.87862804928492,1937.6,0.0155324628099173,3.56599737704918,13.6733922377049,5.06955467213115,0.067466,0.0649089133582517
0.00147671506849315,"37679011","7","M",2.57373520547945,15.9614740684932,9.78432987945206,2.6879522,0.000947972602739723,0.00284765753424657,0.00166558082191781,0.000393241095890411,2.18544981917808,0.375846230136986,15.6750194273973,-2.87792153972603,313.30672958994,7.87862804928492,1937.6,0.0155324628099173,3.56599737704918,13.6733922377049,5.06955467213115,0.067532,0.0649724118357314
0.00195171506849315,"37679011","8","M",2.89171615342466,29.4551549424658,11.9832583589041,3.13126159178082,0.000938764383561645,0.00284765753424657,0.00133627671232877,0.000432043835616439,2.34543120821918,0.433501224657534,15.6750194273973,-2.87792153972603,313.30672958994,7.87862804928492,1937.6,0.0155324628099173,3.56599737704918,13.6733922377049,5.06955467213115,0.067243,0.0646943654722219
0.00139160547945205,"37679011","9","M",2.63827170410959,22.4938368821918,9.54382976986301,2.78578366575342,0.000946649315068493,0.00284765753424657,0.00165207123287671,0.000401315068493151,2.38151700273973,0.387257668493151,15.6750194273973,-2.87792153972603,313.30672958994,7.87862804928492,1937.6,0.0155324628099173,3.56599737704918,13.6733922377049,5.06955467213115,0.067485,0.0649271932229807
0.00114820547945205,"37679011","10","M",2.60671729589041,34.4333303534247,8.5508910109589,2.38405492054795,0.00101707397260274,0.00284765753424657,0.00166121917808219,0.000400849315068493,2.08376101369863,0.370086282191781,15.6750194273973,-2.87792153972603,313.30672958994,7.87862804928492,1937.6,0.0155324628099173,3.56599737704918,13.6733922377049,5.06955467213115,0.068135,0.0655525570163413
0.00122406849315068,"38569011","6","R",2.94664729863014,25.5085109863014,7.96150567123288,2.1745761369863,0.000921989041095892,0.00283654794520548,0.00190758356164384,0.000424232876712328,2.24207434246575,0.4200208,15.6984070328767,-2.89903198082192,287.386462712899,3.26923988323696,1934.8,0.0265257438016529,3.57972585245902,13.6742656967213,5.07496924590164,0.066444,0.0641760194718643
